id,name,muscle_group,category,created_at,form_notes,help_url,equipment
b724551f-b5e5-4826-b35d-1bfc5511f431,Wall Sits (Weighted),Legs,strength,2026-03-02 23:50:57.793365+00,"1. Stand with your feet shoulder width apart. You can place your hands behind your head. This will be your starting position.
2. Begin the movement by flexing your knees and hips, sitting back with your hips.
3. Continue down to full depth if you are able,and quickly reverse the motion until you return to the starting position. As you squat, keep your head and chest up and push your knees out.",null,Bodyweight
7f5b3349-43e1-4bb3-8154-eca99c102e76,Windshields/Alternate Knee Raises,Core,strength,2026-03-02 23:50:57.793365+00,"1. On a flat bench lie facedown with the hips on the edge of the bench, the legs straight with toes high off the floor and with the arms on top of the bench holding on to the front edge.
2. Squeeze your glutes and hamstrings and straighten the legs until they are level with the hips. This will be your starting position.
3. Start the movement by lifting the left leg higher than the right leg.
4. Then lower the left leg as you lift the right leg.
5. Continue alternating in this manner (as though you are doing a flutter kick in water) until you have done the recommended amount of repetitions for each leg. Make sure that you keep a controlled movement at all times. Tip: You will breathe normally as you perform this movement.",null,Bodyweight
3f46f284-24ef-49e9-92ff-f54d717955f1,Wall Balls,Full Body,strength,2026-03-02 23:50:57.793365+00,"1. This exercise is best done with a partner. If you lack a partner, the ball can be thrown and retrieved or thrown against a wall.
2. Begin standing a few meters in front of your partner, both facing the same direction. Begin holding the ball between your legs.
3. Squat down and then forcefully reverse direction, coming to full extension and you toss the ball over your head to your partner.
4. Your partner can then roll the ball back to you. Repeat for the desired number of repetitions.",null,Other
32737aab-5a3d-454a-8cd4-5900559d8cd7,Smith Machine Decline Press,Chest,strength,2026-03-27 01:36:04.946978+00,"1. Position a decline bench in the rack so that the bar will be above your chest. Load an appropriate weight and take your place on the bench.
2. Rotate the bar to unhook it from the rack and fully extend your arms. Your back should be slightly arched and your shoulder blades retracted. This will be your starting position.
3. Begin the movement by flexing your arms, lowering the bar to your chest.
4. Pause briefly, and then extend your arms to push the weight back to the starting position.
5. After completing the desired number of repetitions, rotate the bar to rack the weight.",https://youtu.be/ZZZLtgOKqfk,Machine
271097db-9be9-4f37-8155-905e648d1ab1,Front Squats With Two Kettlebells,Legs,strength,2026-03-27 01:36:36.567459+00,"1. Clean two kettlebells to your shoulders. Clean the kettlebells to your shoulders by extending through the legs and hips as you pull the kettlebells towards your shoulders. Rotate your wrists as you do so.
2. Looking straight ahead at all times, squat as low as you can and pause at the bottom. As you squat down, push your knees out. You should squat between your legs, keeping an upright torso, with your head and chest up.
3. Rise back up by driving through your heels and repeat.",null,Kettlebell
b96ac656-28d0-4f95-99b3-4fd8c9dd935e,3/4 Sit-Up,Core,strength,2026-03-27 01:35:08.621451+00,"1. Lie down on the floor and secure your feet. Your legs should be bent at the knees.
2. Place your hands behind or to the side of your head. You will begin with your back on the ground. This will be your starting position.
3. Flex your hips and spine to raise your torso toward your knees.
4. At the top of the contraction your torso should be perpendicular to the ground. Reverse the motion, going only ¾ of the way down.
5. Repeat for the recommended amount of repetitions.",null,Bodyweight
8aed8c66-0166-490d-9a1b-a18c0b50e68b,Hammer Curl,Arms,strength,2026-03-01 00:05:46.651691+00,"Stand with dumbbells at your sides, palms facing each other (neutral grip). Curl both or alternating arms keeping wrists neutral throughout — do not rotate to supinate at the top. Pin the elbow at the side. Targets the brachialis and brachioradialis muscles. Slow 3-second eccentric on the way down.",https://youtu.be/OPqe0kCxmR8,Dumbbell
8ce1f9f7-cc52-4d9d-b530-f64766ffc3e8,Landmine,Full Body,strength,2026-03-02 23:50:57.793365+00,"Load one end of a barbell into a landmine attachment or a corner. Core is the primary stabilizer for all landmine variations. Keep back neutral and brace before each rep. Move through the prescribed pattern — press, row, or rotation — with full control. Do not let the spine flex under load.",https://youtu.be/0efz8srgH7c,Barbell
dabea74e-389c-4fa8-bcd4-a7f9cf2c652b,Landmine Rotation,Core,strength,2026-03-02 23:50:57.793365+00,"Load barbell into landmine. Grip the end with both hands, arms extended in front at hip or waist height. Rotate the bar in an arc side to side. Keep arms relatively straight — rotation comes from the core. Pivot the trail foot on each rotation. Control the arc on the way back in.",https://youtu.be/MswsBPLGhE8,Barbell
654f644b-38ae-42cb-8c02-01d00aa73ed9,Pilates Squat + Squat,Legs,strength,2026-03-02 23:50:57.793365+00,"1. Stand with your feet shoulder width apart. You can place your hands behind your head. This will be your starting position.
2. Begin the movement by flexing your knees and hips, sitting back with your hips.
3. Continue down to full depth if you are able,and quickly reverse the motion until you return to the starting position. As you squat, keep your head and chest up and push your knees out.",https://youtu.be/xrJzRE0Cv0c,Kettlebell
3871fefc-ef4d-410f-b484-dab95a5c5108,Tricep Pushdown,Arms,strength,2026-03-01 00:05:46.651691+00,"1. Attach a straight or angled bar to a high pulley and grab with an overhand grip (palms facing down) at shoulder width.
2. Standing upright with the torso straight and a very small inclination forward, bring the upper arms close to your body and perpendicular to the floor. The forearms should be pointing up towards the pulley as they hold the bar. This is your starting position.
3. Using the triceps, bring the bar down until it touches the front of your thighs and the arms are fully extended perpendicular to the floor. The upper arms should always remain stationary next to your torso and only the forearms should move. Exhale as you perform this movement.
4. After a second hold at the contracted position, bring the bar slowly up to the starting point. Breathe in as you perform this step.
5. Repeat for the recommended amount of repetitions.",null,Cable
92dc70b7-777b-4c34-828d-84f00accac3b,Tricep Rope Pushdown,Arms,strength,2026-04-11 13:45:59.238762+00,"1. Attach rope to high cable; stand 1–2 feet from the stack, slight forward lean
2. Start with elbows at 90° pinned to sides — keep this elbow position throughout
3. Push rope down and slightly out at the bottom; fully extend elbows
4. Return slowly until elbows reach ~90°
Cues: ""Elbows stay at your sides,"" ""squeeze triceps at the bottom,"" ""don't swing back""",null,Cable
a57eabc8-dfa9-42e1-94c8-cedbd98626ab,Dead Bug,Core,strength,2026-04-11 13:45:59.238762+00,"1. Lie on back; knees bent 90° over hips, shins parallel to floor; arms extended toward ceiling
2. On exhale: simultaneously extend one arm overhead and the opposite leg — slowly
3. Lower back must remain pressed flat into the floor throughout
4. Return to start; alternate sides
Cues: ""Don't let your lower back arch,"" ""move slowly and with control,"" ""brace before you move""",https://youtu.be/4XLEnwUr1d8,Bodyweight
f80f59e5-c30d-4f0c-a897-eb02435e9592,Lunges,Legs,strength,2026-03-01 00:05:46.651691+00,"Step forward, lowering the back knee toward (but not touching) the floor. Keep the front shin as vertical as possible. Drive through the front heel to return to standing. Keep torso tall throughout. Alternate legs walking or stepping in place. Do not let the front knee collapse inward.",null,Bodyweight
8fa8bcdd-773d-4c03-83ed-4a347cd86050,Reverse Lunge,Legs,strength,2026-03-02 23:50:57.793365+00,"1. Stand with your torso upright holding two dumbbells in your hands by your sides. This will be your starting position.
2. Step backward with your right leg around two feet or so from the left foot and lower your upper body down, while keeping the torso upright and maintaining balance. Inhale as you go down. Tip: As in the other exercises, do not allow your knee to go forward beyond your toes as you come down, as this will put undue stress on the knee joint. Make sure that you keep your front shin perpendicular to the ground. Keep the torso upright during the lunge; flexible hip flexors are important. A long lunge emphasizes the Gluteus Maximus; a short lunge emphasizes Quadriceps.
3. Push up and go back to the starting position as you exhale. Tip: Use the ball of your feet to push in order to accentuate the quadriceps. To focus on the glutes, press with your heels.
4. Now repeat with the opposite leg.",null,Bodyweight
4106887d-13db-4718-9869-d65d91a59352,Reverse Lunges,Legs,strength,2026-04-11 13:58:03.684572+00,"1. Stand tall, dumbbell or barbell at thighs; step one leg forward ~2 feet
2. Lower rear knee directly toward the floor — it should just graze
3. Front shin stays near vertical; torso stays upright
4. Drive through the front heel to return to standing
5. Alternate legs or complete all reps on one side
Cues: ""Drop straight down, don't lean forward,"" ""knee over toes,"" ""drive through the heel""",null,Bodyweight
3e7af235-d6f1-47ed-bac3-6f9a9d5f8782,Front Squat,Legs,strength,2026-04-11 13:45:59.238762+00,null,null,Barbell
0cf918e5-18dd-448c-962c-5acba7da0151,Alternate Hammer Curl,Arms,strength,2026-03-23 18:31:15.561046+00,"Stand or sit with dumbbells at sides, palms facing in. Curl one arm up keeping elbow pinned to side. Lower slowly with control. Alternate arms each rep. Keep wrists neutral throughout — do not rotate to supinate.",https://youtu.be/8H5oWMNWWeQ,Dumbbell
53146476-0b60-4c4a-a4cd-b7bc5f0d9662,Glute Bridges,Glutes,strength,2026-04-11 13:58:03.684572+00,"1. Lie flat; feet hip-width on the floor; arms at sides or crossed on chest
2. Brace core; drive through heels to lift hips until body is straight from shoulders to knees
3. Squeeze glutes at the top — do not hyperextend
4. Lower hips slowly back to the floor
Cues: ""Squeeze glutes,"" ""don't arch your lower back,"" ""heels drive the movement""",null,Bodyweight
7484fdbf-c56e-4a23-b291-efb688ed9136,Deadbugs,Core,strength,2026-03-02 23:50:57.793365+00,Lie on back with arms straight to ceiling and knees at 90°. Press lower back flat into the floor. Lower the opposite arm and leg toward the floor simultaneously while maintaining that flat lower back. Return and alternate. Breathe out as you lower. Core is the sole focus.,null,Bodyweight
943d0c35-70bf-4fb3-993e-69782f63aee7,Bicep Curls,Arms,strength,2026-03-02 23:50:57.793365+00,"Stand with dumbbells, palms facing forward. Pin elbows at sides. Curl both arms to shoulder height. Squeeze biceps hard at top. Lower with a 3-second eccentric. Avoid shrugging shoulders or rocking the torso to generate momentum.",https://youtu.be/VCw_uIxW8WE,Dumbbell
a9facd2c-08cc-41ae-ae28-4896ee35d7dd,Bird-Dog,Core,strength,2026-04-11 13:45:59.238762+00,"1. Lie on back; bring opposite arm and leg to hover just off the floor
2. Extend one arm overhead and the opposite leg out simultaneously — slow and controlled
3. Lower back presses flat into the floor the entire time — this is the challenge
4. Return; alternate sides; breathe throughout
Cues: ""Lower back FLAT,"" ""slow — do not rush,"" ""opposite arm and leg""",null,Bodyweight
09d71782-eda9-429b-ab6f-8f5079d7a75b,Scapular Pull-up,Back,strength,2026-03-02 23:50:57.793365+00,"1. Take a pronated grip on a pull-up bar.
2. From a hanging position, raise yourself a few inches without using your arms. Do this by depressing your shoulder girdle in a reverse shrugging motion.
3. Pause at the completion of the movement, and then slowly return to the starting position before performing more repetitions.",null,Bodyweight
15fd283b-afc3-4caf-b7e4-6046af6103ea,McGill Curl-Up,Core,strength,2026-04-11 13:58:03.684572+00,null,null,Bodyweight
d3932e67-43df-472f-93ee-88902983f536,Copenhagen Plank,Core,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
2da0485e-39b8-4bc6-98b5-e6965aa1d947,Burpee DB Press,Full Body,strength,2026-03-02 23:50:57.793365+00,"Place dumbbells on floor shoulder-width apart. Jump or step feet back to plank, perform a push-up, jump feet forward to between dumbbells, stand and press DBs overhead. Keep core tight throughout. Land softly. Do not round the lower back when hinging.",https://youtu.be/5FM1DQr2tq4,Dumbbell
e4f70e4e-b998-4289-b2ba-8fd80d1d386e,DB Overhead Press,Shoulders,strength,2026-03-02 23:50:57.793365+00,"Stand or sit with dumbbells at shoulder height, palms facing forward. Press overhead to full extension — avoid fully locking out elbows. Core braced throughout. Do not arch lower back. Lower with control back to start. Keep wrists stacked over elbows.",https://youtu.be/Did01dFR3Lk,Dumbbell
072ad7ff-a198-4dcd-afe6-7215c8935cf1,Hanging Leg Raise,Core,strength,2026-04-11 13:45:59.238762+00,"1. Hang from bar with overhand grip, arms fully extended; engage lats and core
2. Raise knees to 90° (knee raise) OR legs completely straight (leg raise) to hip height or higher
3. Do not swing; use a slight hollow body position to initiate
4. Lower under control — do not let legs drop
Cues: ""Control the descent,"" ""tuck the pelvis at the top,"" ""avoid momentum""",null,Bodyweight
6d0fcc06-23dc-4dd1-bf76-60cfb8726416,Hamstring Curl,Legs,strength,2026-03-02 23:50:57.793365+00,Adjust the lever pad so it sits just above the heels. Press hips firmly into the pad. Curl heels toward glutes through the full range. Squeeze at peak contraction for 1 second. Lower slowly and fully — 3–4 second eccentric. Avoid lifting hips or swinging to generate momentum.,null,Machine
5de22c36-b88a-421b-88af-3d029aec581d,Hamstring Curls,Legs,strength,2026-04-11 13:58:03.684572+00,"1. Lie face down (prone); adjust ankle pad just above heels
2. Brace core; curl heels toward glutes
3. Keep hips pressed into the pad — do not let them lift off
4. Squeeze hamstrings at the top; lower slowly under control
Cues: ""Hips stay down,"" ""full range of motion,"" ""control the negative""",null,null
2cf86bf5-422b-4803-b964-148253a27efc,Cat-Cow,Back,flexibility,2026-04-11 13:58:03.684572+00,"On hands and knees, inhale and drop your belly toward the floor while lifting your head and tailbone (cow). Exhale and round your spine toward the ceiling, tucking chin to chest (cat). Move slowly and smoothly through the full range. 10 reps per set. Breathe rhythmically.",null,Bodyweight
92aa8624-b7f4-4d04-9100-a8f3dad21764,Diaphragmatic Breathing,Full Body,flexibility,2026-04-11 13:58:03.684572+00,"Lie on your back or sit comfortably. Place one hand on your belly. Inhale slowly through your nose for 4 counts — feel the belly rise, not the chest. Exhale fully through pursed lips for 6–8 counts — belly falls. The diaphragm does the work. Repeat for the prescribed duration.",null,Bodyweight
b7568ee2-2827-4c6b-925c-80ef80d110d6,Pursed-Lip Breathing,Full Body,flexibility,2026-04-11 13:58:03.684572+00,Inhale gently through the nose. Exhale slowly through pursed lips (as if cooling hot soup) for twice as long as the inhale. This keeps airways open and reduces the work of breathing. Ideal for COPD and respiratory rehab. Use during rest periods and cool-downs.,null,Bodyweight
2b40e477-b31c-4335-ab11-d5dd4700afc1,Child's Pose Decompression,Back,flexibility,2026-04-11 13:58:03.684572+00,"Kneel or sit comfortably. Hinge forward and reach both arms forward, lowering the chest toward the floor. Hold 30–60 seconds. To decompress the spine, actively reach your fingertips forward while pushing your hips gently back toward your heels. Breathe deeply into the lower back.",null,Bodyweight
c567cae0-fd9a-4a9c-b0a5-e5de8e34094c,Seated Sciatic Nerve Glide,Legs,flexibility,2026-04-11 13:58:03.684572+00,"Sit tall with one leg extended. Slowly straighten the knee while flexing the foot — you will feel a pull down the back of the leg (sciatic nerve). Hold for 5–10 seconds. Release. Repeat 10 times per side. Move gently — this mobilises the nerve, not a muscle stretch. Stop if sharp pain occurs.",null,Bodyweight
25eac4dd-2c82-4d31-b241-632e63e5f929,90/90 Hip Switches,Hips,flexibility,2026-04-11 13:58:03.684572+00,"Sit on the floor with both legs bent at 90°. Rotate the pelvis to switch between internal and external hip rotation, lowering both knees toward the floor alternately. Keep a tall spine. Move smoothly — controlled transitions. Use hands behind you for support if needed.",null,Bodyweight
197f4354-5e8c-4ddf-b675-eba24d388e0d,Hip Flexor Stretch Half-Kneeling,Hips,flexibility,2026-04-11 13:58:03.684572+00,Kneel on one knee with the other foot forward. Keep your torso upright and tuck the pelvis (posterior pelvic tilt) to maximise the stretch on the rear hip flexor (psoas). You should feel a deep stretch at the front of the rear hip. Hold 30–60 seconds per side. Breathe normally.,null,Bodyweight
751dff92-2ad4-4a84-a285-32e80a7cccad,Figure-4 Glute Stretch,Glutes,flexibility,2026-04-11 13:58:03.684572+00,Lie on your back. Cross one ankle over the opposite knee. Pull both legs toward your chest — or push the crossed knee away — to feel a stretch in the outer glute/piriformis of the crossed leg. Hold 30–60 seconds. Keep the lower back relaxed on the floor.,null,Bodyweight
4be0496d-cade-44db-a167-5483c5eb1ff6,Wrist & Ankle Circles,Full Body,flexibility,2026-04-11 13:58:03.684572+00,"Rotate the wrists in full circles — 10 times clockwise, 10 counterclockwise. Then rotate the ankles in the same way. Move through the maximum pain-free range. Excellent warm-up drill for joint lubrication and proprioception. Move slowly and deliberately.",null,Bodyweight
0057a976-ec3f-4f88-b599-1c87acd8bd3c,Tai Chi Lunges,Legs,flexibility,2026-04-11 13:58:03.684572+00,"Step slowly and deliberately with a slight knee bend on each stride. Shift weight fluidly from foot to foot. Arms move slowly in opposition. Focus on balance and control rather than speed. Each movement should feel like a slow, flowing transition. Used as a warm-up or active recovery mobility drill.",null,Bodyweight
41495cbd-1a8b-47bb-b2ba-7987dcc25495,Pendulum Swings,Shoulders,flexibility,2026-04-11 13:58:03.684572+00,"Stand and lean slightly forward. Let the arm hang freely and swing gently in small circles — gravity decompresses the shoulder joint. 10 circles clockwise, 10 counter-clockwise. Then pendulum side-to-side and front-to-back. Keep the shoulder completely relaxed — do not actively swing. Excellent post-injury shoulder warm-up.",null,Bodyweight
f9310ae6-817b-424e-811c-5b22316a7719,Crossover Arm Stretch,Shoulders,flexibility,2026-04-11 13:58:03.684572+00,Extend one arm across your body at chest height. Use your opposite hand to gently pull it closer to your chest. You will feel a stretch in the posterior deltoid and outer rotator cuff. Hold 20–30 seconds per side. Keep the shoulder depressed — do not shrug. Also called cross-body shoulder stretch.,null,Bodyweight
be037b2d-956d-4c7b-9aca-67e3126cbe29,Seated Chest Press,Chest,strength,2026-04-11 13:58:03.684572+00,null,null,null
544f52ca-98f1-48d9-9a8d-fa7f12e05735,Leg Curl,Legs,strength,2026-03-01 00:05:46.651691+00,Lie face down in the leg curl machine. Position ankle pad just above the heels. Keep hips pressed firmly into the pad throughout. Curl heels toward glutes through the full range. Squeeze hamstrings at peak contraction for 1 second. Lower with a 3-second eccentric. Keep toes in a neutral position.,null,Machine
c895caaf-b8d5-4aed-807c-4cc2b1e226e1,Leg Extension,Legs,strength,2026-03-01 00:05:46.651691+00,Sit in the leg extension machine with the shin pad just above the ankles. Extend to a soft lockout — do not hyperextend. Squeeze quads isometrically at the top for 1 second. Lower with a 3-second controlled count. Keep back against the pad throughout.,null,Machine
89fab674-8ecc-4d5e-b0f2-ebc3330abc1d,Leg Extensions Machine,Legs,strength,2026-04-11 13:58:03.684572+00,"1. Adjust seat so knee joint aligns with the machine's pivot; ankle pad just above foot
2. Brace core and grip handles
3. Extend knee fully — hold 1 second at the top
4. Lower slowly under full control (3 seconds)
Cues: ""Full extension at the top,"" ""slow on the way down,"" ""squeeze quad at the top""",null,Machine
dd27644e-b90a-481b-95f6-c7f56e42a2eb,Standing Calf Raises,Legs,strength,2026-04-11 13:58:03.684572+00,"1. Stand with feet hip-width; toes pointing forward
2. Drive through heels explosively to raise up onto the balls of the feet
3. Pause 1 second at the top — fully plantar flexed
4. Lower slowly under control (3 seconds) — this is where the work is done
Cues: ""Pause at the top,"" ""slow descent,"" ""full range — don't half-rep""",null,Bodyweight
910a5603-6f71-464a-950c-912ceda653c0,Overhead Tricep Extension,Arms,strength,2026-04-11 13:45:59.238762+00,null,null,null
7d4b2bcc-9c13-4629-af37-700b4310efbc,Step-ups,Legs,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
e3ca1b1a-677b-4689-ad43-6b4fdb052969,Dumbbell Shoulder Press,Shoulders,strength,2026-04-11 13:45:59.238762+00,"1. DB at chin/shoulder level; step same foot forward as the working arm, staggered stance
2. Drive dumbbell straight up overhead; lock out elbow at the top
3. Lower slowly back to shoulder level; keep core braced
4. Alternate sides or complete one side at a time
Cues: ""Stand tall — don't sway,"" ""full lockout,"" ""brace the core""",null,Dumbbell
a4726fd3-05a2-42d0-8a99-cd793a17c89c,Knee Extension Stretch,Legs,flexibility,2026-04-11 13:58:03.684572+00,"Standing or seated, hold the knee in a slightly bent position and gently straighten it as far as comfortable. Hold 5–10 seconds, then relax. Repeat 10 times. Used post-surgery or injury to gradually restore terminal knee extension. Progress range of motion as tolerated.",null,Bodyweight
783acc3b-dc2f-4498-a31e-995e367ef176,Pec Minor Release,Chest,flexibility,2026-04-11 13:58:03.684572+00,"Use a foam roller or lacrosse ball placed under the pectoralis minor (below the clavicle, upper-inner chest). Apply moderate pressure and make slow passes or hold on tender spots for 20–30 seconds. Helps reduce pec minor tightness that contributes to forward shoulder posture and impingement.",null,Other
c21e455b-5d68-44c9-81d8-7f61be87cb7f,Seated Torso Rotation Controlled,Core,strength,2026-04-11 13:58:03.684572+00,"Sit tall on a bench or machine seat. Holding a handle or weight, rotate the torso through a controlled range of motion to one side and back. Movement comes from the thoracic spine — do not rotate from the lower back or hips. Slow tempo: 2 seconds each direction. No jerking.",null,Cable
1f38d576-56aa-4645-8f37-6ad4276304dd,Child's Pose with Side Reach,Back,flexibility,2026-04-11 13:58:03.684572+00,"From child's pose, walk both hands to one side to deepen the stretch in the lateral trunk and lat of the opposite side. Hold 20–30 seconds. Return to centre and switch sides. Breathe into the stretched side. Excellent for QL and lat tightness.",null,Bodyweight
6f020cb2-f3ed-4062-96f1-7883da1861a7,Hip Flexor & Chest Stretch,Full Body,flexibility,2026-04-11 13:58:03.684572+00,"Kneel in a low lunge with one foot forward. Lean the front knee forward and slightly outward. Simultaneously reach the opposite arm overhead and across toward the front foot, opening the hip flexor and chest. Hold 5 seconds. Return. Great thoracic + hip mobility combo.",null,Bodyweight
04d15626-cea2-4eaa-b9fe-9c09a1b0132a,Arm Circles & Shoulder Mobility,Shoulders,flexibility,2026-04-11 13:58:03.684572+00,"Extend both arms forward and rotate in large, controlled circles — small to large. Then perform shoulder rolls forward and back. Move through the full shoulder range. 10 repetitions each direction. Warms up the glenohumeral joint and activates the rotator cuff before pressing or pulling work.",null,Bodyweight
3deb5d82-d16e-4676-a8a3-912fb2654691,Modified Child's Pose,Back,flexibility,2026-04-11 13:58:03.684572+00,"From a kneeling position, hinge forward and reach both arms out in front with palms flat, chest toward the floor. Walk knees slightly forward. Hold 20–30 seconds. A gentler version of child's pose suitable for those with knee or hip limitations. Breathe into the lower back.",null,Bodyweight
8a06c63e-e89b-4156-bf41-d2a4698a693d,Relaxation Breathwork,Full Body,flexibility,2026-04-11 13:58:03.684572+00,"Lie comfortably on your back or sit in a quiet space. Close your eyes. Take slow, deep diaphragmatic breaths — 4 counts in, 6–8 counts out. Focus entirely on the sensation of breathing. Used at the end of sessions for parasympathetic recovery. Also effective for sleep preparation and stress management.",null,Bodyweight
d42e85af-6852-48f0-9402-ce88e08d9c1b,Deep Breathing Cool-Down,Full Body,flexibility,2026-04-11 13:58:03.684572+00,"After a session, walk slowly for 3–5 minutes, then perform 3–5 minutes of slow diaphragmatic breathing — 4 counts in, 6 counts out. This activates the parasympathetic nervous system (rest-and-digest), lowers heart rate and cortisol, and improves recovery between sessions.",null,Bodyweight
eb6b8419-9055-4fbe-8a66-fd81f3314f0d,Seated Forward Fold Stretch,Legs,flexibility,2026-04-11 13:58:03.684572+00,Sit tall on the floor or on a chair. Extend both legs forward. Hinge at the hips — not the waist — reaching hands toward feet while keeping the spine as long as possible. Hold 20–30 seconds. Breathe into the hamstrings on each exhale to progressively deepen the range.,null,Bodyweight
725c0c07-8be9-413c-b3b7-69cabce31f2b,Gentle Full-Body Stretching,Full Body,flexibility,2026-04-11 13:58:03.684572+00,null,null,null
de49c5e3-7964-4e20-882f-e74b52d1654e,Deep Breathing Exercises,Full Body,flexibility,2026-04-11 13:58:03.684572+00,null,null,null
f076acea-158a-462d-a0dc-7f306999d199,Relaxation & Body Scan,Full Body,flexibility,2026-04-11 13:58:03.684572+00,null,null,null
eb6d7742-21cd-4f99-858d-bf32bd561786,incline Press,chest,strength,2026-04-11 15:34:49.009711+00,null,null,null
72ef7f60-d21c-4d7c-92a7-d383fc0358e2,in and out jumps,null,cardio,2026-04-11 15:44:11.911824+00,null,null,null
cc4b4c2c-3665-492e-9e29-9b0eba009039,Modified Push ups,null,strength,2026-04-11 15:47:40.880407+00,null,null,Bodyweight
e3a40ff1-6e55-4395-9915-c97833806065,Dumbbell Chest Press,Chest,strength,2026-04-11 13:45:59.238762+00,"1. Lie flat on bench; dumbbells at chest level, elbows ~45° from torso
2. Press dumbbells straight up; let them travel slightly toward each other at the top
3. Lower slowly; elbows to ~90° at the bottom
4. Keep shoulder blades retracted and depressed throughout
Cues: ""Squeeze the chest at the top,"" ""don't flare the elbows,"" ""control the descent""",null,Dumbbell
a1a2f43b-7930-4c81-8a51-21bc4af60818,Chest-Supported Row,Back,strength,2026-04-11 13:45:59.238762+00,null,null,Dumbbell
925e001b-43da-4fb3-9a1e-ff41d32a2970,Side Plank,Core,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
9d06b13a-ac5f-4fc5-a576-f51086703001,Dragon Flag,Core,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
3666c2dc-8099-4d5a-a93b-29a8be7a52d6,Toes to Bar,Core,strength,2026-04-11 13:45:59.238762+00,null,null,Bodyweight
25395c37-9145-4a61-89de-271ae067a7e5,Standing Cable Wood Chop,Core,strength,2026-04-04 02:31:20.020544+00,"1. Connect a standard handle to a tower, and move the cable to the highest pulley position.
2. With your side to the cable, grab the handle with one hand and step away from the tower. You should be approximately arm's length away from the pulley, with the tension of the weight on the cable. Your outstretched arm should be aligned with the cable.
3. With your feet positioned shoulder width apart, reach upward with your other hand and grab the handle with both hands. Your arms should still be fully extended.
4. In one motion, pull the handle down and across your body to your front knee while rotating your torso.
5. Keep your back and arms straight and core tight while you pivot your back foot and bend your knees to get a full range of motion.
6. Maintain your stance and straight arms. Return to the neutral position in a slow and controlled manner.
7. Repeat to failure.
8. Then, reposition and repeat the same series of movements on the opposite side.",https://youtu.be/ZDt4MCvjMAA,Cable
fcfe07eb-fbee-4a85-b77e-080442aadfd9,Plank (Weighted),Core,strength,2026-03-02 23:50:57.793365+00,"1. Get into a prone position on the floor, supporting your weight on your toes and your forearms. Your arms are bent and directly below the shoulder.
2. Keep your body straight at all times, and hold this position as long as possible. To increase difficulty, an arm or leg can be raised.",null,Dumbbell
45234887-165e-4b75-a3ab-fe0bebb4fe3b,Squat Press (DB/Bar),Legs,strength,2026-03-02 23:50:57.793365+00,"1. Stand up straight while holding a dumbbell on each hand (palms facing the side of your legs).
2. Position your legs using a shoulder width medium stance with the toes slightly pointed out. Keep your head up at all times as looking down will get you off balance and also maintain a straight back. This will be your starting position. Note: For the purposes of this discussion we will use the medium stance described above which targets overall development; however you can choose any of the three stances discussed in the foot stances section.
3. Begin to slowly lower your torso by bending the knees as you maintain a straight posture with the head up. Continue down until your thighs are parallel to the floor. Tip: If you performed the exercise correctly, the front of the knees should make an imaginary straight line with the toes that is perpendicular to the front. If your knees are past that imaginary line (if they are past your toes) then you are placing undue stress on the knee and the exercise has been performed incorrectly.
4. Begin to raise your torso as you exhale by pushing the floor with the heel of your foot mainly as you straighten the legs again and go back to the starting position.
5. Repeat for the recommended amount of repetitions.",null,Dumbbell
3a95c330-2b4a-445b-b718-e3cddb1318f4,Seated Cable Row High Elbows,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
810800fa-4abe-4f2f-be36-78561695695a,Single-Arm Lat Pulldown,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
f7c2edef-9181-4535-bf0f-ba3259048f6a,Seated Resistance Band Rows,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Cable
232e88d9-30ff-4b5c-9c86-f99974b4ac68,Skull Crusher,Arms,strength,2026-03-01 00:05:46.651691+00,"1. Using a close grip, lift the EZ bar and hold it with your elbows in as you lie on the bench. Your arms should be perpendicular to the floor. This will be your starting position.
2. Keeping the upper arms stationary, lower the bar by allowing the elbows to flex. Inhale as you perform this portion of the movement. Pause once the bar is directly above the forehead.
3. Lift the bar back to the starting position by extending the elbow and exhaling.
4. Repeat.",https://youtu.be/OQ4TWXkZjTc,Barbell
abaefc42-4dd6-49c4-8466-17b82d206d33,Suitcase Carry (L/R),Core,strength,2026-03-02 23:50:57.793365+00,"1. There are various implements that can be used for the farmers walk. These can also be performed with heavy dumbbells or short bars if these implements aren't available. Begin by standing between the implements.
2. After gripping the handles, lift them up by driving through your heels, keeping your back straight and your head up.
3. Walk taking short, quick steps, and don't forget to breathe. Move for a given distance, typically 50-100 feet, as fast as possible.",null,Dumbbell
99bdfb0d-d0ab-4070-a433-434d84eaff1b,Dumbbell Floor Press,Chest,strength,2026-04-11 13:58:03.684572+00,null,null,Dumbbell
003f0941-5e83-4f80-9fc1-09e24a40ade0,Standing Dumbbell Rows,Back,strength,2026-04-11 13:58:03.684572+00,null,null,Dumbbell
